,text,xmin,xmax,negative,neutral,positive
2630,"He sprang from his chair and paced about the room in uncontrollable agitation, with a flush upon his sallow cheeks and a nervous clasping and unclasping of his long thin hands.
",2550.988,2563.230623452322,0.4854329228401184,0.48766860365867615,0.026898466050624847
2631,"“They must be cunning devils,” he exclaimed at last.
",2564.212,2567.193227580208,0.4937478005886078,0.44662153720855713,0.05963072180747986
2632,"“How could they have decoyed him down there?
",2567.8039999999996,2569.644,0.19275856018066406,0.78987056016922,0.01737087219953537
2633,"The Embankment is not on the district line to the station.
",2570.236,2572.9639999999995,0.03283846750855446,0.9264783263206482,0.040683262050151825
2634,"The bridge, no doubt, was too crowded, even on such a night, for their purpose.
",2573.524,2577.7893413482675,0.3264247477054596,0.6270899176597595,0.04648534581065178
2635,"Well, Watson, we shall see who will win in the long run.
",2578.444,2581.95522562433,0.01052081398665905,0.2331034243106842,0.7563757300376892
2636,"I am going out now!”
",2582.3628077631984,2583.5719999999997,0.00619970029219985,0.4758959412574768,0.5179044008255005
2637,"“To the police?”
",2584.372,2585.2611696395948,0.11048462986946106,0.8628560304641724,0.026659220457077026
2638,"“No; I shall be my own police.
",2585.828,2588.499183298381,0.11119668930768967,0.7819314002990723,0.10687189549207687
2639,"When I have spun the web they may take the flies, but not before.”
",2589.0919999999996,2593.2839999999997,0.05629986524581909,0.8840932846069336,0.05960682034492493
2640,"All day I was engaged in my professional work, and it was late in the evening before I returned to Baker Street.
",2594.6279999999997,2600.453904196002,0.01119018904864788,0.8732790946960449,0.11553067713975906
2641,"Sherlock Holmes had not come back yet.
",2601.316,2603.1399999999994,0.05505525693297386,0.7915766835212708,0.15336810052394867
2642,"It was nearly ten o’clock before he entered, looking pale and worn.
",2603.812,2608.1799999999994,0.2021854817867279,0.7653922438621521,0.03242228552699089
2643,"He walked up to the sideboard, and tearing a piece from the loaf he devoured it voraciously, washing it down with a long draught of water.
",2608.964,2617.644,0.19874577224254608,0.737894594669342,0.06335959583520889
2644,"“You are hungry,” I remarked.
",2618.988,2621.000537884953,0.024437719956040382,0.8786687850952148,0.09689347445964813
2645,"“Starving.
",2621.589267641096,2622.5639999999994,0.3108910024166107,0.6460160613059998,0.04309292882680893
2646,"It had escaped my memory.
",2623.116,2624.6461336826073,0.0503886453807354,0.8460976481437683,0.10351365804672241
2647,"I have had nothing since breakfast.”
",2624.872568204201,2626.797261637745,0.09072132408618927,0.8225728869438171,0.08670585602521896
2648,"“Nothing?”
",2627.4759999999997,2628.0919999999996,0.09004008024930954,0.830613374710083,0.07934654504060745
2649,"“Not a bite.
",2628.74,2629.7635538706195,0.18680822849273682,0.7292647361755371,0.08392708748579025
2650,"I had no time to think of it.”
",2630.0679999999998,2631.5319999999997,0.0316399447619915,0.8727777004241943,0.09558232128620148
2651,"“And how have you succeeded?”
",2632.6119999999996,2633.8279999999995,0.028909172862768173,0.8324892520904541,0.138601616024971
2652,"“Well.”
",2634.852,2635.5879999999997,0.031642649322748184,0.7846725583076477,0.18368476629257202
2653,"“You have a clue?”
",2636.2839999999997,2637.1959999999995,0.023136895149946213,0.8995069861412048,0.07735609263181686
2654,"“I have them in the hollow of my hand.
",2638.1319999999996,2640.1879999999996,0.13864736258983612,0.769993782043457,0.09135878831148148
2655,"Young Openshaw shall not long remain unavenged.
",2640.8999999999996,2644.383136226547,0.06794895231723785,0.7727260589599609,0.15932506322860718
2656,"Why, Watson, let us put their own devilish trademark upon them.
",2645.0359999999996,2649.412,0.8325566649436951,0.15673111379146576,0.010712175630033016
2657,"It is well thought of!”
",2649.828,2651.1535284221914,0.007978665642440319,0.10315746068954468,0.8888638615608215
2658,"“What do you mean?”
",2652.0359999999996,2652.988,0.08160797506570816,0.8645151853561401,0.05387675389647484
2659,"He took an orange from the cupboard, and tearing it to pieces he squeezed out the pips upon the table.
",2654.0519999999997,2659.8279999999995,0.04013240709900856,0.8977624773979187,0.062105197459459305
2660,"Of these he took five and thrust them into an envelope.
",2660.644,2664.1548703306107,0.044446900486946106,0.8616901636123657,0.09386298805475235
2661,On the inside of the flap he wrote “S.H. for J. O.” ,2665.276,2669.8836637269255,0.07573326677083969,0.8695059418678284,0.05476078763604164
2662,"Then he sealed it and addressed it to “Captain James Calhoun, Barque Lone Star, Savannah, Georgia.”

",2670.508,2677.7639999999997,0.020174412056803703,0.941624641418457,0.038200996816158295
2663,"“That will await him when he enters port,” said he, chuckling.
",2679.1479999999997,2682.2168960663303,0.031025106087327003,0.8316189050674438,0.1373559534549713
2664,"“It may give him a sleepless night.
",2682.3187916010475,2684.1076243216357,0.5569863319396973,0.4254002273082733,0.017613457515835762
2665,"He will find it as sure a precursor of his fate as Openshaw did before him.”
",2684.596,2689.1959999999995,0.047168124467134476,0.8160420656204224,0.13678978383541107
2666,"“And who is this Captain Calhoun?”
",2690.1639999999998,2691.9875456730883,0.023159315809607506,0.9147278666496277,0.062112826853990555
2667,"“The leader of the gang.
",2692.868,2694.2679999999996,0.13971401751041412,0.8077797889709473,0.0525062121450901
2668,"I shall have the others, but he first.”
",2694.7239999999997,2697.1975483305246,0.058595966547727585,0.8070667386054993,0.13433733582496643
2669,"“How did you trace it, then?”
",2698.1079999999997,2699.2919999999995,0.03130928426980972,0.9331981539726257,0.035492509603500366
2670,"He took a large sheet of paper from his pocket, all covered with dates and names.
",2700.54,2705.2999999999997,0.031600408256053925,0.9196515679359436,0.04874806851148605
2671,"“I have spent the whole day,” said he, “over Lloyd’s registers and files of the old papers, following the future career of every vessel which touched at Pondicherry in January and February in eighty three.
",2706.3959999999997,2718.932,0.006474064663052559,0.888210654258728,0.1053151935338974
2672,"There were thirty-six ships of fair tonnage which were reported there during those months.
",2719.7479999999996,2724.491291555295,0.016272587701678276,0.9010210037231445,0.08270640671253204
2673,"Of these, one, the Lone Star, instantly attracted my attention, since, although it was reported as having cleared from London, the name is that which is given to one of the states of the Union.”
",2725.044,2738.6519999999996,0.007950791157782078,0.6799414157867432,0.31210777163505554
2674,"“Texas, I think.”
",2739.828,2740.7239999999997,0.023716604337096214,0.9188944101333618,0.057389095425605774
2675,"“I was not and am not sure which; but I knew that the ship must have an American origin.”
",2741.924,2747.3959999999997,0.04667895659804344,0.8527448773384094,0.10057613998651505
2676,"“What then?”
",2748.276,2748.9559999999997,0.049023013561964035,0.8888603448867798,0.0621166005730629
2677,"“I searched the Dundee records, and when I found that the barque Lone Star was there in January, eighty five, my suspicion became a certainty.",2749.9799999999996,2759.4759999999997,0.11673379689455032,0.8534606099128723,0.02980559505522251
2678,"I then inquired as to the vessels which lay at present in the port of London.”
",2760.332,2764.3559999999998,0.016219820827245712,0.940032958984375,0.043747227638959885
2679,"“Yes?”
",2765.0119999999997,2765.581069485498,0.022575082257390022,0.8656887412071228,0.11173617839813232
2680,"“The Lone Star had arrived here last week.
",2766.5559999999996,2768.932300405081,0.004557871725410223,0.903512716293335,0.09192942827939987
2681,"I went down to the Albert Dock and found that she had been taken down the river by the early tide this morning, homeward bound to Savannah.
",2769.756,2777.3399999999997,0.08924277126789093,0.879435658454895,0.03132155165076256
2682,"I wired to Gravesend and learned that she had passed some time ago, and as the wind is easterly I have no doubt that she is now past the Goodwins and not very far from the Isle of Wight.”
",2778.4519999999998,2789.4276031357304,0.06715760380029678,0.8755889534950256,0.05725342407822609
2683,"“What will you do, then?”
",2790.58,2791.6599999999994,0.02382570505142212,0.916168749332428,0.06000553071498871
2684,"“Oh, I have my hand upon him.
",2792.596,2794.5639999999994,0.029227711260318756,0.7653999328613281,0.20537233352661133
2685,"He and the two mates, are as I learn, the only native-born Americans in the ship.
",2795.0679999999998,2800.0473821984638,0.06756728887557983,0.7714311480522156,0.16100160777568817
2686,"The others are Finns and Germans.
",2800.772,2802.508,0.049148738384246826,0.8869302868843079,0.06392097473144531
2687,"I know, also, that they were all three away from the ship last night.
",2803.2599999999998,2807.3319999999994,0.03875669464468956,0.8975303769111633,0.06371284276247025
2688,"I had it from the stevedore who has been loading their cargo.
",2808.004,2811.2679999999996,0.035351138561964035,0.9029067754745483,0.06174203008413315
2689,"By the time that their sailing-ship reaches Savannah the mail-boat will have carried this letter, and the cable will have informed the police of Savannah that these three gentlemen are badly wanted here upon a charge of murder.”
",2812.2039999999997,2824.8599999999997,0.3990054428577423,0.5808974504470825,0.02009711228311062
2690,"There is ever a flaw, however, in the best laid of human plans, and the murderers of John Openshaw were never to receive the orange pips which would show them that another, as cunning and as resolute as themselves, was upon their track.
",2826.348,2838.724355170554,0.5818622708320618,0.37645360827445984,0.041684169322252274
2691,"Very long and very severe were the equinoctial gales that year.
",2840.1319999999996,2843.9079999999994,0.5860183835029602,0.37769654393196106,0.03628508746623993
2692,"We waited long for news of the Lone Star of Savannah, but none ever reached us.
",2844.6679999999997,2849.6938304386144,0.741967499256134,0.2422640323638916,0.01576853357255459
2693,"We did at last hear that somewhere far out in the Atlantic a shattered sternpost of a boat was seen swinging in the trough of a wave, with the letters “L.S.” carved upon it, and that is all which we shall ever know of the fate of the Lone Star.

",2850.636,2869.1319999999996,0.44666787981987,0.5235850811004639,0.02974705770611763
2694,End of the Five Orange Pips,2870.508,2873.2186885481533,0.170441135764122,0.6915736794471741,0.1379852294921875
2695,Story six in the Adventures of Sherlock Holmes by Sir Arthur Conan Doyle,0.6520000000000005,4.724,0.00902760960161686,0.8416969776153564,0.14927536249160767
2696,This LibriVox recording is in the public domain.,5.1800000000000015,7.6295563221332845,0.034879520535469055,0.9095497131347656,0.055570751428604126
2697,Story six,9.03345035601266,10.301483676935966,0.06325898319482803,0.7151814699172974,0.2215595692396164
2698,The Man with the Twisted Lip,10.908000000000001,12.79226341446389,0.10703136771917343,0.7852512001991272,0.1077173501253128
2699,"Isa Whitney, brother of the late Elias Whitney, D.D., Principal of the Theological College of St. George’s, was much addicted to opium.
",15.036000000000001,24.916,0.2780577540397644,0.6695358157157898,0.05240647494792938
2700,"The habit grew upon him, as I understand, from some foolish freak when he was at college; for having read De Quincey’s description of his dreams and sensations, he had drenched his tobacco with laudanum in an attempt to produce the same effects.
",26.291999999999998,41.54238064614857,0.37970438599586487,0.5769466161727905,0.04334903880953789
2701,"He found, as so many more have done, that the practice is easier to attain than to get rid of, and for many years he continued to be a slave to the drug, an object of mingled horror and pity to his friends and relatives.
",42.13999999999999,56.812,0.5881603956222534,0.37627846002578735,0.03556114435195923
2702,"I can see him now, with yellow, pasty face, drooping lids, and pinpoint pupils, all huddled in a chair, the wreck and ruin of a noble man.
",57.611999999999995,68.484,0.8596943020820618,0.1307487040758133,0.00955695565789938
2703,"One night﻿—it was in June, eighty nine﻿—there came a ring to my bell, about the hour when a man gives his first yawn and glances at the clock.
",69.644,78.23225992224863,0.009081132709980011,0.8620727062225342,0.12884621322155
2704,"I sat up in my chair, and my wife laid her needlework down in her lap and made a little face of disappointment.
",78.94,85.97632056074454,0.5382137894630432,0.43431714177131653,0.027469046413898468
2705,"“A patient!” said she.
",87.34800000000001,89.132,0.013974186964333057,0.6696504354476929,0.31637537479400635
2706,"“You’ll have to go out.”
",89.61200000000002,90.91659218367037,0.019963771104812622,0.8673699498176575,0.1126662865281105
2707,"I groaned, for I was newly come back from a weary day.
",91.81200000000001,95.35600000000001,0.14327740669250488,0.7674612402915955,0.08926127851009369
2708,"We heard the door open, a few hurried words, and then quick steps upon the linoleum.
",96.13200000000002,101.76400000000001,0.10102061182260513,0.8277764320373535,0.07120296359062195
2709,"Our own door flew open, and a lady, clad in some dark-coloured stuff, with a black veil, entered the room.
",102.43600000000002,109.684,0.04712190106511116,0.879895806312561,0.0729823112487793
2710,"“You will excuse my calling so late,” she began, and then, suddenly losing her self-control, she ran forward, threw her arms about my wife’s neck, and sobbed upon her shoulder.
",110.86000000000001,121.07562515425461,0.6391711235046387,0.343157559633255,0.01767127588391304
2711,"“Oh, I’m in such trouble!” she cried; “I do so want a little help.”
",121.46056384096346,128.82,0.8277849555015564,0.143882617354393,0.028332402929663658
2712,"“Why,” said my wife, pulling up her veil, “it is Kate Whitney.
",129.73200000000003,134.124,0.1030900850892067,0.8596832156181335,0.03722682222723961
2713,"How you startled me, Kate!
",134.77200000000002,136.22860502746065,0.5457514524459839,0.35791540145874023,0.09633313119411469
2714,"I had not an idea who you were when you came in.”
",136.67600000000002,139.16400000000002,0.012797564268112183,0.7529853582382202,0.23421704769134521
2715,"“I didn’t know what to do, so I came straight to you.” 
",140.04399999999998,143.628,0.05666406825184822,0.733669638633728,0.20966625213623047
2716,That was always the way.,144.45999999999998,145.77999999999997,0.11373832076787949,0.6216426491737366,0.26461902260780334
2717,"Folk who were in grief came to my wife like birds to a lighthouse.
",146.188,150.14777242119027,0.5399639010429382,0.4262749254703522,0.0337611548602581
2718,"“It was very sweet of you to come.
",151.50799999999998,153.33999999999997,0.025071406736969948,0.5806851387023926,0.3942434787750244
2719,"Now, you must have some wine and water, and sit here comfortably and tell us all about it.
",153.908,158.74902494331067,0.059988006949424744,0.831354022026062,0.10865792632102966
2720,"Or should you rather that I sent James off to bed?”
",159.292,161.80399999999997,0.055158279836177826,0.8829458355903625,0.06189585477113724
2721,"“Oh, no, no!
",162.57199999999997,163.94799999999998,0.7838135957717896,0.18567129969596863,0.03051510825753212
2722,"I want the doctor’s advice and help, too.
",164.492,166.86799999999997,0.08805351704359055,0.8021054267883301,0.10984107106924057
2723,"It’s about Isa.
",167.37199999999999,168.45999999999998,0.04856842756271362,0.8427063226699829,0.10872528702020645
2724,"He has not been home for two days.
",169.11599999999999,171.61999999999998,0.017682259902358055,0.8773483037948608,0.10496939718723297
2725,"I am so frightened about him!”
",172.15599999999998,173.884,0.018350133672356606,0.4755684435367584,0.5060814023017883
2726,"It was not the first time that she had spoken to us of her husband’s trouble, to me as a doctor, to my wife as an old friend and school companion.
",175.22799999999998,183.492,0.19979555904865265,0.7707380652427673,0.02946641854941845
2727,"We soothed and comforted her by such words as we could find.
",184.164,187.34799999999998,0.03852701187133789,0.3803221583366394,0.5811508297920227
2728,"Did she know where her husband was?
",187.99599999999998,189.77199999999996,0.05458395183086395,0.8769859075546265,0.0684301108121872
2729,"Was it possible that we could bring him back to her?
",190.37199999999999,192.77999999999997,0.014474079012870789,0.9056675434112549,0.07985834032297134
2730,"It seems that it was.
",193.892,195.212,0.09975576400756836,0.7571630477905273,0.1430812031030655
2731,"She had the surest information that of late he had, when the fit was on him, made use of an opium den in the farthest east of the City.
",195.916,204.60399999999998,0.16581200063228607,0.7796520590782166,0.05453593656420708
2732,"Hitherto his orgies had always been confined to one day, and he had come back, twitching and shattered, in the evening.
",205.756,213.21999999999997,0.5416930913925171,0.4343600273132324,0.02394687756896019
2733,"But now the spell had been upon him eight-and-forty hours, and he lay there, doubtless among the dregs of the docks, breathing in the poison or sleeping off the effects.
",213.908,225.11359527737605,0.5641635060310364,0.41401979327201843,0.021816711872816086
2734,"There he was to be found, she was sure of it, at the Bar of Gold, in Upper Swandam Lane.
",225.844,231.212,0.009463575668632984,0.6689935922622681,0.321542888879776
2735,"But what was she to do?
",232.516,233.884,0.09344463795423508,0.7108827233314514,0.1956726610660553
2736,"How could she, a young and timid woman, make her way into such a place and pluck her husband out from among the ruffians who surrounded him?
",234.60399999999998,243.47599999999997,0.05837005376815796,0.8777788877487183,0.06385108828544617
2737,"There was the case, and of course there was but one way out of it.
",245.22799999999998,249.66862950173035,0.07624606043100357,0.8235273957252502,0.10022654384374619
2738,"Might I not escort her to this place?
",250.20399999999998,252.2489603950641,0.049586884677410126,0.9151214361190796,0.035291675478219986
2739,"And then, as a second thought, why should she come at all?
",252.71599999999998,256.116,0.04883430525660515,0.8975384831428528,0.05362723767757416
2740,"I was Isa Whitney’s medical adviser, and as such I had influence over him.
",256.84399999999994,261.60400000000004,0.046735431998968124,0.896216630935669,0.05704794451594353
2741,"I could manage it better if I were alone.
",262.172,264.1480000000001,0.3366324305534363,0.5525444149971008,0.11082319170236588
2742,"I promised her on my word that I would send him home in a cab within two hours if he were indeed at the address which she had given me.
",264.92400000000004,272.58000000000004,0.03539954870939255,0.8232439160346985,0.14135649800300598
2743,"And so in ten minutes I had left my armchair and cheery sitting-room behind me, and was speeding eastward in a hansom on a strange errand, as it seemed to me at the time, though the future only could show how strange it was to be.
",273.324,290.03279238549584,0.0708359107375145,0.8137629628181458,0.11540113389492035
2744,"But there was no great difficulty in the first stage of my adventure.
",291.22,294.33200000000005,0.007218313403427601,0.07549913227558136,0.9172825813293457
2745,"Upper Swandam Lane is a vile alley lurking behind the high wharves which line the north side of the river to the east of London Bridge.
",294.98,302.7176359733334,0.8162120580673218,0.1728409379720688,0.010947062633931637
2746,"Between a slop-shop and a gin-shop, approached by a steep flight of steps leading down to a black gap like the mouth of a cave, I found the den of which I was in search.
",303.41200000000003,313.70975368065587,0.06193673238158226,0.8834080696105957,0.05465522035956383
2747,"Ordering my cab to wait, I passed down the steps, worn hollow in the centre by the ceaseless tread of drunken feet; and by the light of a flickering oil-lamp above the door I found the latch and made my way into a long, low room, thick and heavy with the brown opium smoke, and terraced with wooden berths, like the forecastle of an emigrant ship.
",314.26800000000003,337.1844439757383,0.5803802609443665,0.4018033444881439,0.017816344276070595
2748,"Through the gloom one could dimly catch a glimpse of bodies lying in strange fantastic poses, bowed shoulders, bent knees, heads thrown back, and chins pointing upward, with here and there a dark, lacklustre eye turned upon the newcomer.
",338.74,355.22800000000007,0.1295481026172638,0.7760882377624512,0.09436362981796265
2749,"Out of the black shadows there glimmered little red circles of light, now bright, now faint, as the burning poison waxed or waned in the bowls of the metal pipes.
",356.356,368.1742176655352,0.5558335185050964,0.4283885359764099,0.0157779548317194
2750,"The most lay silent, but some muttered to themselves, and others talked together in a strange, low, monotonous voice, their conversation coming in gushes, and then suddenly tailing off into silence, each mumbling out his own thoughts and paying little heed to the words of his neighbour.
",368.932,389.30800000000005,0.45818275213241577,0.5218164324760437,0.02000080607831478
2751,"At the farther end was a small brazier of burning charcoal, beside which on a three-legged wooden stool there sat a tall, thin old man, with his jaw resting upon his two fists, and his elbows upon his knees, staring into the fire.
",390.62,405.9560000000001,0.15987128019332886,0.8085290789604187,0.031599678099155426
2752,"As I entered, a sallow Malay attendant had hurried up with a pipe for me and a supply of the drug, beckoning me to an empty berth.
",407.228,415.3812134800272,0.23537929356098175,0.7120211124420166,0.05259957164525986
2753,"“Thank you.
",416.284,416.80775096606595,0.011912666261196136,0.18265683948993683,0.80543053150177
2754,"I have not come to stay,” said I.
",416.92096822686267,418.9560000000001,0.024951575323939323,0.8396672010421753,0.13538126647472382
2755,"“There is a friend of mine here, Mr. Isa Whitney, and I wish to speak with him.”
",419.55600000000004,424.04400000000004,0.010240882635116577,0.8955581188201904,0.09420100599527359
2756,"There was a movement and an exclamation from my right, and peering through the gloom, I saw Whitney, pale, haggard, and unkempt, staring out at me.
",425.356,435.88400000000007,0.3358725309371948,0.6265990734100342,0.03752848878502846
2757,"“My God!
",436.964,437.77958671780794,0.0750839114189148,0.2263815701007843,0.6985345482826233
2758,"It’s Watson,” said he.
",437.89280397860466,439.8040000000001,0.019850244745612144,0.9112870693206787,0.06886270642280579
2759,"He was in a pitiable state of reaction, with every nerve in a twitter.
",440.476,444.32400000000007,0.42867425084114075,0.5270036458969116,0.04432211071252823
2760,"“I say, Watson, what o’clock is it?”
",445.06800000000004,448.195873015873,0.009240117855370045,0.9399773478507996,0.050782524049282074
2761,"“Nearly eleven.”
",448.916,449.9560000000001,0.013581288047134876,0.8295747637748718,0.15684396028518677
2762,"“Of what day?”
",450.916,451.84400000000005,0.02678428590297699,0.9046820998191833,0.0685335025191307
2763,"“Of Friday, June nineteenth.”
",452.46000000000004,454.59600000000006,0.017049012705683708,0.9108014702796936,0.07214947789907455
2764,"“Good heavens!
",455.612,456.8040000000001,0.0493171252310276,0.17886419594287872,0.7718186378479004
2765,"I thought it was Wednesday.
",457.444,459.06800000000004,0.04614647477865219,0.8360987305641174,0.11775483191013336
2766,"It is Wednesday.
",459.844,460.9800000000001,0.020109757781028748,0.6922070980072021,0.2876830995082855
2767,What d’you want to frighten a chap for?” ,461.516,463.12058608347195,0.1391294002532959,0.7947391271591187,0.06613144278526306
2768,"He sank his face onto his arms and began to sob in a high treble key.
",463.9583938133677,467.94800000000004,0.0828072801232338,0.8024835586547852,0.11470915377140045
2769,"“I tell you that it is Friday, man.
",469.11600000000004,471.04400000000004,0.034045927226543427,0.8417795896530151,0.12417446076869965
2770,"Your wife has been waiting this two days for you.
",471.58000000000004,474.06000000000006,0.20897415280342102,0.6999342441558838,0.09109167754650116
2771,"You should be ashamed of yourself!”
",474.55600000000004,476.18585797941387,0.7475782036781311,0.22693029046058655,0.025491515174508095
2772,"“So I am.
",477.052,478.06800000000004,0.022701725363731384,0.781143069267273,0.19615522027015686
2773,"But you’ve got mixed, Watson, for I have only been here a few hours, three pipes, four pipes﻿—I forget how many.
",478.60400000000004,486.7800000000001,0.3086838126182556,0.594058632850647,0.09725748002529144
2774,"But I’ll go home with you.
",487.356,488.65200000000004,0.0257710050791502,0.6142281293869019,0.360000878572464
2775,"I wouldn’t frighten Kate﻿—poor little Kate.
",489.228,491.819883379402,0.40811702609062195,0.5148828029632568,0.07700012624263763
2776,"Give me your hand!
",492.324,493.48400000000004,0.048613496124744415,0.6066612005233765,0.34472528100013733
2777,"Have you a cab?”
",493.94800000000004,494.9320000000001,0.04468795284628868,0.8392089009284973,0.1161031723022461
2778,"“Yes, I have one waiting.”
",495.80400000000003,497.38800000000003,0.007565781474113464,0.594013512134552,0.39842066168785095
2779,"“Then I shall go in it.
",498.108,499.36400000000003,0.02268025279045105,0.7708024978637695,0.2065172791481018
2780,"But I must owe something.
",500.06800000000004,501.80360047601,0.2712543308734894,0.6928606629371643,0.035884954035282135
2781,"Find what I owe, Watson.
",502.372,503.9800000000001,0.06539764255285263,0.7756826877593994,0.15891967713832855
2782,"I am all off colour.
",504.60400000000004,505.82000000000005,0.05914030224084854,0.715347945690155,0.22551172971725464
2783,"I can do nothing for myself.”
",506.348,507.89200000000005,0.10320011526346207,0.7880080342292786,0.108791783452034
2784,"I walked down the narrow passage between the double row of sleepers, holding my breath to keep out the vile, stupefying fumes of the drug, and looking about for the manager.
",509.324,519.556,0.811095118522644,0.17313195765018463,0.0157728660851717
2785,"As I passed the tall man who sat by the brazier I felt a sudden pluck at my skirt, and a low voice whispered, “Walk past me, and then look back at me.” ",520.628,531.5721617284495,0.0702303946018219,0.8669618964195251,0.06280765682458878
2786,"The words fell quite distinctly upon my ear.
",532.692,535.0920000000001,0.06946644932031631,0.8461874127388,0.08434613049030304
2787,"I glanced down.
",535.964,536.9720000000001,0.06393878161907196,0.7965996861457825,0.13946153223514557
2788,"They could only have come from the old man at my side, and yet he sat now as absorbed as ever, very thin, very wrinkled, bent with age, an opium pipe dangling down from between his knees, as though it had dropped in sheer lassitude from his fingers.
",537.644,555.1198179949206,0.2000083327293396,0.727954089641571,0.07203759998083115
2789,"I took two steps forward and looked back.
",555.924,558.0961536378352,0.022556360810995102,0.9010412096977234,0.07640234380960464
2790,"It took all my self-control to prevent me from breaking out into a cry of astonishment.
",558.852,563.4520000000001,0.12635496258735657,0.698482096195221,0.1751628816127777
2791,"He had turned his back so that none could see him but I.
",564.564,568.1400000000001,0.15673953294754028,0.7549486756324768,0.0883118212223053
2792,"His form had filled out, his wrinkles were gone, the dull eyes had regained their fire, and there, sitting by the fire and grinning at my surprise, was none other than Sherlock Holmes.
",568.908,583.4386869827463,0.12134075164794922,0.7378141283988953,0.14084510505199432
2793,"He made a slight motion to me to approach him, and instantly, as he turned his face half round to the company once more, subsided into a doddering, loose-lipped senility.
",584.66,595.46,0.16571785509586334,0.754383385181427,0.07989874482154846
2794,“Holmes!” ,596.652,597.4197403751024,0.008975222706794739,0.594577431678772,0.3964473605155945
2795,"I whispered, “what on earth are you doing in this den?”
",597.772,600.628,0.0470648854970932,0.8812814354896545,0.07165361940860748
2796,"“As low as you can,” he answered; “I have excellent ears.
",601.876,606.413189934551,0.0757145807147026,0.724200963973999,0.200084388256073
2797,"If you would have the great kindness to get rid of that sottish friend of yours I should be exceedingly glad to have a little talk with you.”
",606.708,614.1320000000001,0.016833286732435226,0.05733149126172066,0.9258352518081665
2798,"“I have a cab outside.”
",615.436,616.772,0.017656229436397552,0.8816975355148315,0.1006462350487709
2799,"“Then pray send him home in it.
",617.596,619.7048963520864,0.12887102365493774,0.790029764175415,0.08109918981790543
2800,"You may safely trust him, for he appears to be too limp to get into any mischief.
",620.196,624.6360000000001,0.14462900161743164,0.6761701107025146,0.1792009472846985
2801,"I should recommend you also to send a note by the cabman to your wife to say that you have thrown in your lot with me.
",625.452,632.028,0.2647596597671509,0.6581879258155823,0.07705239951610565
2802,"If you will wait outside, I shall be with you in five minutes.”
",632.756,635.7183274073474,0.023738455027341843,0.8403483629226685,0.1359131783246994
2803,"It was difficult to refuse any of Sherlock Holmes’ requests, for they were always so exceedingly definite, and put forward with such a quiet air of mastery.
",637.2040000000001,645.74,0.03006996400654316,0.6147044897079468,0.355225533246994
2804,"I felt, however, that when Whitney was once confined in the cab my mission was practically accomplished; and for the rest, I could not wish anything better than to be associated with my friend in one of those singular adventures which were the normal condition of his existence.
",646.716,664.1106597830869,0.14174309372901917,0.6286702752113342,0.22958655655384064
2805,"In a few minutes I had written my note, paid Whitney’s bill, led him out to the cab, and seen him driven through the darkness.
",665.068,672.6909941722314,0.11648935079574585,0.831104576587677,0.05240601301193237
2806,"In a very short time a decrepit figure had emerged from the opium den, and I was walking down the street with Sherlock Holmes.
",673.556,682.1114285714286,0.31337490677833557,0.6491038799285889,0.037521276623010635
2807,"For two streets he shuffled along with a bent back and an uncertain foot.
",683.452,687.6230725552798,0.05999878793954849,0.8947275876998901,0.045273557305336
2808,"Then, glancing quickly round, he straightened himself out and burst into a hearty fit of laughter.
",688.172,694.4840385595613,0.012661425396800041,0.44883832335472107,0.5385002493858337
2809,"“I suppose, Watson,” said he, “that you imagine that I have added opium-smoking to cocaine injections, and all the other little weaknesses on which you have favoured me with your medical views.”
",695.0954117678635,708.2441904617598,0.1891326606273651,0.7688010334968567,0.042066339403390884
2810,"“I was certainly surprised to find you there.”
",709.3000000000001,711.1880000000001,0.1889685094356537,0.6057292819023132,0.2053021788597107
2811,"“But not more so than I to find you.”
",712.148,715.0360000000001,0.015308982692658901,0.7283134460449219,0.25637751817703247
2812,"“I came to find a friend.”
",716.068,717.4760000000001,0.010091511532664299,0.80153888463974,0.18836955726146698
2813,"“And I to find an enemy.”
",718.3000000000001,720.5240000000001,0.42957860231399536,0.5464500784873962,0.02397133968770504
2814,"“An enemy?”
",721.268,721.964,0.27507689595222473,0.7034686803817749,0.021454403176903725
2815,"“Yes; one of my natural enemies, or, shall I say, my natural prey.
",722.9,730.0360000000001,0.06070484220981598,0.8660159707069397,0.07327914237976074
2816,"Briefly, Watson, I am in the midst of a very remarkable inquiry, and I have hoped to find a clue in the incoherent ramblings of these sots, as I have done before now.
",730.596,742.0360000000001,0.2287968397140503,0.6843720078468323,0.08683113753795624
2817,"Had I been recognised in that den my life would not have been worth an hour’s purchase; for I have used it before now for my own purposes, and the rascally Lascar who runs it has sworn to have vengeance upon me.
",743.0360000000001,755.836,0.8249130249023438,0.15755105018615723,0.017535921186208725
2818,"There is a trap-door at the back of that building, near the corner of Paul’s Wharf, which could tell some strange tales of what has passed through it upon the moonless nights.”
",756.66,766.6652281265635,0.11394994705915451,0.8478902578353882,0.0381598100066185
2819,"“What!
",767.516,767.9785483518056,0.17282767593860626,0.6660361289978027,0.1611361801624298
2820,"You don't mean bodies?”
",768.556,769.9258852375092,0.5139485597610474,0.4635774493217468,0.02247398905456066
2821,"“Ay, bodies, Watson.
",770.548,772.3000000000001,0.04837587848305702,0.8512575626373291,0.1003664955496788
